sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url
36212707,北京温榆河公园,0,90.0,,,116.471027,40.081409,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/a75bf73d6df2788d65ee1027594ef9c1.jpg_r_480x360x95_56e3ed14.jpg
10067929,蒲洼乡Puwaxiang,1,100.0,,2087.0,115.536908,39.737251,7,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/fc71ae2cf90668b2be3236c6aa1c8fd9.jpeg_r_480x360x95_36a43828.jpeg
704224,石花洞Shihua Cave,3,92.0,观赏形态各异的石花，洞内景观瑰丽奇幻，是京郊周末出游的好地方。,230.0,115.952749,39.801789,395,0.0,https://img1.qunarzz.com/travel/poi/1803/87/42ae3b4fa7889137.jpg_r_480x360x95_4dd000f0.jpg
707946,中国电影博物馆China Film Museum,7,88.0,参观关于电影的古老道具，了解中国电影发展史，还能欣赏电影。,50.0,116.5269209762,40.0028002596,141,0.01,https://img1.qunarzz.com/travel/d9/201310/12/cc1e4a56b6123629ddb12cfb.jpg_r_480x360x95_64c47591.jpg
3720186,今日美术馆The Today Art Museum,3,88.0,中国第一家民营公益性美术馆，不定期会举行各种展览。,126.0,116.474243,39.905643,80,0.0,https://img1.qunarzz.com/travel/d2/1711/df/10cee02e3ac895b5.jpg_r_480x360x95_89fb7031.jpg
20975267,银河SOHOGalaxy SOHO,0,92.0,,,116.439685,39.92661,54,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/33350a17b0f7c68057b120c502c8fb7c.jpg_r_480x360x95_0f54af33.jpg
18700122,世贸天阶The Place,0,92.0,一站式休闲购物中心，拥有全球第三大规模的电子梦幻天幕。,,116.457351,39.922145,286,0.0,https://img1.qunarzz.com/piao/fusion/1509/89/577db4c98a6878.jpg_r_480x360x95_5a58d5ef.jpg
7468638,北京国际鲜花港Beijing International Flower Port,1,92.0,不同季节有相应的花卉节日，是京郊赏花的好去处。,2.0,116.803564,40.187688,621,0.0,https://img1.qunarzz.com/travel/poi/1803/88/1d90cb0671588b37.jpg_r_480x360x95_4cdefe1e.jpg
23342359,九渡河Jiudu River,0,90.0,,,116.387559,40.368507,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
9080544,永顺染坊Yongshun Dyeing Workshop,5,92.0,,6.0,117.27846,40.654341,140,0.0,https://img1.qunarzz.com/travel/d3/1610/e8/32503f62a44759b5.jpg_r_480x360x95_86635bd4.jpg
18717704,白河湾生态旅游一条川Baihewan Eco-tourism Area,0,100.0,,,116.69584,40.677537,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/58acf10bfd2c37bff4d76ee7939c2c7e.jpg_r_480x360x95_ae1ee6f7.jpg
705488,国家植物园（原北京植物园）Beijing Botanical Garden,18,92.0,一年四季都可以赏花观叶，还可以在自然中踏青游山、探访古迹。,85.0,116.216152,40.008872,799,0.0,https://img1.qunarzz.com/travel/poi/1803/13/7dcf27b7d54237.jpg_r_480x360x95_5f8eb7c0.jpg
10075191,黄岭西村Huanglingxi Village,0,100.0,,1713.0,115.653161,39.978684,1,0.0,https://img1.qunarzz.com/travel/poi/1803/10/f14c853403a9ea37.jpg_r_480x360x95_66d68a00.jpg
9515953,杨梅竹斜街Yangmeizhu Byway,4,92.0,,62.0,116.3985984227,39.901966095,50,0.0,https://img1.qunarzz.com/travel/d6/1712/b8/3e54d9af98755b5.jpg_r_480x360x95_38772c7e.jpg
709867,朝阳公园Chaoyang Park,6,92.0,北京最大城市公园之一，踏青野餐、拍婚纱照、亲子游玩的好去处。,109.0,116.4891144095,39.950001887,669,0.0,https://img1.qunarzz.com/travel/d4/1504/74/2dc4485bbdbc0a.jpg_r_480x360x95_a6a1d879.jpg
715767,中国航空博物馆China Aviation Museum,7,90.0,馆藏丰富，各个款式型号的飞机琳琅满目，军事爱好者不容错过。,164.0,116.372885,40.192095,345,0.0,https://img1.qunarzz.com/travel/d2/1702/f3/eea19bd3f636a5b5.jpg_r_480x360x95_ac85719b.jpg
703196,百望山森林公园Baiwangshan Forest Park,3,90.0,是距北京城最近的森林公园，这里的红叶尤其有名。,489.0,116.262167,40.036088,277,0.0,https://img1.qunarzz.com/travel/d2/1510/da/435454d5fa4362.jpg_r_480x360x95_a5f191a8.jpg
708496,古崖居风景区Guyaju Cave Dwellings Area,2,90.0,,155.0,115.78223,40.468621,154,0.0,https://img1.qunarzz.com/travel/d3/1504/b0/fe826dcb042187.jpg_r_480x360x95_755b5636.jpg
38003540,城市大道,0,96.0,,,116.6836155539,39.856953132,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/bcbdd2d06ba820427fa1fc2be6f70c76.jpg_r_480x360x95_2d5946f0.jpg
27583017,云蒙山风景区Yunmeng Mountain Sceneic Area,0,90.0,,,116.824994,40.552925,11,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20206/c51ae3165103897eb9846985b0caa5b6.jpg_r_480x360x95_2a4c4e40.jpg
26663233,"北京雁栖湖西山步道Xishan Trail, Yanqi Lake, Beijing",0,94.0,,,116.653154,40.389305,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d9971f3a80d16684e567322b397e983d.jpg_r_480x360x95_0bda512c.jpg
3721859,后海公园Houhai Park,41,92.0,什刹海的组成部分，白天胡同京味十足，夜晚酒吧霓虹闪烁。,52.0,116.388727,39.948566,661,0.14,https://img1.qunarzz.com/travel/d7/1509/33/046669bf3cbc97.jpg_r_480x360x95_e35bf36b.jpg
38925287,大石山森林公园,0,100.0,,,116.9209140933,40.4644308555,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
18717741,西湖园Xihu Park,0,90.0,,,116.615726,40.055577,19,0.0,https://img1.qunarzz.com/piao/fusion/2005/b0/379c5a016d58be02.jpg_r_480x360x95_04b81740.jpg
716268,居庸关长城The Great Wall at Juyong Pass,11,94.0,和“天下第一雄关”匾额合影，欣赏京城八景之一“居庸叠翠”。,16.0,116.078214,40.297394,882,0.01,https://img1.qunarzz.com/travel/d1/1507/ee/ec14ededc36412.jpg_r_480x360x95_099b5a17.jpg
710250,中国美术馆National Art Museum of China,6,94.0,美术爱好者的天堂，艺术展览更新频繁，设施条件完备。,76.0,116.415454,39.931462,331,0.01,https://img1.qunarzz.com/travel/d7/1702/51/a24163e8a721edb5.jpg_r_480x360x95_aa79bc28.jpg
716534,康西草原Kangxi Grassland,3,62.0,,6.0,115.858315,40.399959,91,0.0,https://img1.qunarzz.com/travel/d4/1510/43/9f93174277bab2.jpg_r_480x360x95_c6d8f1e5.jpg
712822,北京上方山国家森林公园Shangfanshan National Park,3,88.0,上方山森林公园环境宜人，素有“南有苏杭，北有上方”的美誉。,801.0,115.83208,39.680012,136,0.0,https://img1.qunarzz.com/travel/poi/1501/a4/a413e03a7da1e1e9cdb.jpg_r_480x360x95_da83a738.jpg
7468621,十渡东湖港Eastlake Harbor,5,90.0,,829.0,115.530782,39.674008,149,0.0,https://img1.qunarzz.com/travel/poi/1409/02/d616fda086b35cebffffffffc8d65eac.jpg_r_480x360x95_7716a829.jpg
722947,京西古道Jingxi Ancient Path,3,88.0,,871.0,116.0560942064,39.9724643285,73,0.0,https://img1.qunarzz.com/travel/poi/1409/03/59e552dcadd701f0ffffffffc8d65eac.jpg_r_480x360x95_52ffb34d.jpg
38881766,北京延庆奥林匹克园区,0,88.0,,,115.797049,40.528801,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
36844304,百里画廊（硅化木中心）(129号院店),0,0.0,,,116.3562837029,40.7015225482,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
25398796,北京坊Beijing Fun,0,94.0,,,116.402433,39.904283,46,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/43483f0e-b169-4be7-abd0-4111669a3ae5.jpg_480x360_c2656e2b.jpg_480x360_651ad3e3.jpg
9474969,大美儿童世界Damei Children's World,1,92.0,,3097.0,116.190872,40.098399,50,0.0,https://img1.qunarzz.com/p/tts8/1801/56/085886cbd2d96502.jpg_r_480x360x95_b1401fed.jpg
9199398,北坞公园Beiwu Park,1,94.0,,3182.0,116.2631067204,39.9922580118,98,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/43c420af3a8b7eebedefae6ffdb7e6a1.jpg_r_480x360x95_cd3bc05b.jpg
7474109,云梦仙境自然风景区Yunmeng Fairyland Natural Scenic Area,2,72.0,,38.0,116.701279,40.625502,31,0.0,https://img1.qunarzz.com/p/tts0/1807/f8/f81af50a878c9a02.jpg_r_480x360x95_6340ae5c.jpg
10014088,升旗仪式Flag-raising Ceremony,1,94.0,,53.0,116.403931,39.913288,218,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/0acb15b8ecb7499ace9db38fe5d8ba0b.jpg_r_480x360x95_55f66740.jpg
23343014,南石洋大峡谷森林公园Nanshiyangda Canyon Forest Park,0,90.0,,,115.82358,40.136371,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/95e8354ccd9ffcf6c33475c28f4605f5.jpg_r_480x360x95_041daad3.jpg
9634187,汤河古寨,1,80.0,古水北镇内景点,2.0,117.282632,40.658482,3,0.0,https://img1.qunarzz.com/travel/d0/1709/2a/f05b467d9c5b21b5.jpg_r_480x360x95_ad5f86ca.jpg
708889,首都博物馆Capital Museum,4,94.0,这里展示了北京三千年的建城史和八百年的建都史，你还能看到老北京的各种生活习俗。,43.0,116.349192,39.912283,794,0.02,https://img1.qunarzz.com/travel/d4/1507/36/15b29ee8806a06.jpg_r_480x360x95_bb6712c1.jpg
709284,密云水库Miyun Reservoir,8,92.0,是亚洲较大的人工湖，湖鱼鲜美异常。,5.0,116.92017,40.523289,106,0.0,https://img1.qunarzz.com/travel/d7/1511/5d/84e5f9903efd62f7.jpg_r_480x360x95_e0e05072.jpg
704283,青龙湖公园Qinglong Lake Park,1,90.0,山清水秀的城市公园，是夏季避暑的好去处。,438.0,116.094874,39.802592,282,0.0,https://img1.qunarzz.com/travel/poi/1409/03/71877af0b2dbc36bffffffffc8d65eac.jpg_r_480x360x95_a436d499.jpg
35215213,西峪水库Xiyu Reservoir,0,100.0,,,117.1068521949,40.3229392343,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
704358,戒台寺Jietai Temple,2,94.0,在“天下第一坛”拜佛祈福，观赏形态各异的古松和春夏盛放的牡丹花。,6.0,116.092996,39.87673,300,0.0,https://img1.qunarzz.com/piao/fusion/1908/20/172a3e9840884202.jpg_r_480x360x95_d5c3a3dd.jpg
9512608,坤宁宫Palace of Earthly Tranquility,3,92.0,,762.0,116.403248,39.927103,36,0.0,https://img1.qunarzz.com/travel/poi/1609/13/8d039b53f478b37.jpg_r_480x360x95_be85cb48.jpg
705273,珍珠湖Pearl Lake,6,72.0,,7.0,115.7820224114,40.0870099338,34,0.0,https://img1.qunarzz.com/travel/d5/1701/ce/9b426de80536efb5.jpg_r_480x360x95_987c0d42.jpg
35851514,爨柏景区Cuanbai Scenic Area,0,82.0,,,115.673165,39.978587,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
18718345,长城公园Changchen Park,0,100.0,,,116.104771,39.957873,0,0.0,https://img1.qunarzz.com/travel/poi/1803/65/1619bb62e5124237.jpg_r_480x360x95_664970a3.jpg
18700132,大栅栏Dashilar,0,90.0,自古著名的商业街，古老胡同中老字号云集，还有众多特色小吃。,,116.397634,39.901535,731,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/8470c1579d060851a541d3361f70d051.jpeg_r_480x360x95_57aa484e.jpeg
10011985,牛街（回民街）Niu Street (Muslim Street),0,90.0,北京最著名的回民街，街上清真餐厅的牛肉出了名的好吃。,81.0,116.370095,39.891683,182,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/46b2e1017d0cda9766f880d42aae5981.jpg_r_480x360x95_11d8fec7.jpg
9201200,古北口历史文化公园,1,0.0,古北水镇位于北京市密云区古北口镇，背靠中国最美、最险的司马台长城，坐拥鸳鸯湖水库，是京郊罕见的山水城结合的自然古村落。,15.0,117.271888,40.650619,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/6e6234d313153fd3a7f0ec0cdbde43d4.jpg_r_480x360x95_d8d79bee.jpg
8666242,故宫珍宝馆The Antiquarium of The Palace Museum,6,96.0,珍宝馆内装饰华丽，乾隆、慈禧曾居住在这，现作为故宫精品文物展馆。,100.0,116.406346,39.925979,438,0.0,https://img1.qunarzz.com/travel/d4/1809/5a/895076d9b4eac8b5.jpg_r_480x360x95_310b0427.jpg
707385,北京大观园Grand View Garden,5,92.0,87央视版《红楼梦》的取景地，感受红楼文化，欣赏雅致风景。,56.0,116.362822,39.877081,1024,0.02,https://img1.qunarzz.com/travel/d1/1507/f6/808ee56596e881.jpg_r_480x360x95_f3bd4d7a.jpg
715632,云居寺Yunju Temple,1,92.0,,365.0,115.7803836535,39.6152474062,94,0.0,https://img1.qunarzz.com/wugc/p120/201204/20/498a103ea3b148bd93835fbb.jpg_r_480x360x95_7d62905c.jpg
38874777,北京密云万科弗农小镇,0,0.0,,,116.841309,40.466524,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
36244890,城市绿心森林公园,0,90.0,,,116.731822,39.882411,2,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
35213185,瓜草地风景区Guacaodi Sceneic Area,0,90.0,,,115.9819817745,39.9543235786,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/cde5839a8fa9c96b3b572db1dc5bae72.jpg_r_480x360x95_371b9269.jpg
9516198,震远镖局Zhen Yuan Escort Agency,3,92.0,,7.0,117.283538,40.659002,72,0.0,https://img1.qunarzz.com/travel/d9/1805/34/010bc7cf7f6002b5.jpg_r_480x360x95_0d071144.jpg
9196656,十渡誓言玻璃栈道Shidu Shiyan Glass Skywalk,1,88.0,在浪漫的传说中感受百米凌空俯视的惊险刺激，欣赏峭壁之巅的壮观风景。,48.0,115.591407,39.642657,142,0.0,https://img1.qunarzz.com/piao/fusion/2103/57/7067bc8d685f4902.jpg_r_480x360x95_facbe98a.jpg
710098,海淀公园Haidian Park,3,92.0,,776.0,116.302344,39.992401,153,0.0,https://img1.qunarzz.com/travel/d6/1505/a1/980f9e11a53e13.jpg_r_480x360x95_aae9b36b.jpg
703089,国家植物园南园Zhongguo Ke Xueyuan Zhiwu Yanjiusuo Beijing Botanical Garden,2,92.0,游客较少，一年四季都有可欣赏的美景。,1011.0,116.2176287753,39.9969668342,54,0.0,https://img1.qunarzz.com/travel/d0/1610/18/624d9f326dffc2b5.jpg_r_480x360x95_6e45fc41.jpg
714438,东交民巷Dongjiaomin Lane,2,92.0,北京最长的胡同，众多的使馆建筑群坐落于此，充满了西洋风情。,57.0,116.417056,39.90893,163,0.01,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/d2f2355c92ade4225ee55dc7948a9fa4.jpg_r_480x360x95_59f8b4d4.jpg
713340,中华民族博物院China Ethnic Culture Park,1,90.0,参观各民族特色建筑，欣赏民俗表演，穿民族服装拍照留念。,58.0,116.3977926648,39.9891862822,390,0.0,https://img1.qunarzz.com/travel/d2/1508/91/c23a7321d93605.jpg_r_480x360x95_330e02e0.jpg
7468618,历代帝王庙Lidai Diwang Miao (Temple of Previous Dynasties),1,94.0,,779.0,116.37398,39.930723,94,0.0,https://img1.qunarzz.com/travel/poi/1408/25/b57f7c3fef5de8f0ffffffffc8d65eac.jpg_r_480x360x95_6025c783.jpg
704562,密云白河Miyun Bai River,1,100.0,,796.0,116.8540785729,40.4067339119,4,0.0,https://flight-feed.qunarzz.com/as3/202/image/poi_vishnu/d9141d2a-4353-455e-be9a-fec1c0b5b35a.jpg_480x360_19aa6473.jpg_480x360_4efe8a57.jpg
716431,周口店北京人遗址博物馆Zhoukoudian Peking Man Site Museum,1,88.0,世界文化遗产，“北京人”的发祥地，历史迷的必到之地！,4.0,115.943241,39.693589,358,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1560195312699100v15000000xuqv23093_D_640_10000.jpg_r_480x360x95_d34409d7.jpg
711068,湖洞水,1,80.0,是平谷重点旅游景区之一，位于平谷区东北部黄松峪辖区内，距平谷21公里。坐落于一个长约10华里的大峡谷中，游区总面积9平方公里，东西长六公里，南北宽一点五公里，其中水面面积6000平方米，建筑面积26000平方米。因此处峡谷中有湖，山中有洞，溪水…,823.0,117.2438324046,40.2823775466,2,0.0,https://img1.qunarzz.com/piao/fusion/1807/1a/d71a1bf968834a02.jpg_r_480x360x95_b0560489.jpg
707763,碓臼峪Changping Duijiuyu Natural Scenic Resort,1,70.0,,2.0,116.21284,40.37105,34,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/180ce7e38f82aca43f07e11ff6bc9b13.jpg_r_480x360x95_0f26c765.jpg
36127006,红井路(驾车游览),0,98.0,,,115.626584781,39.7222329834,3,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
35435121,京郊游,0,0.0,,,0.0,0.0,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
29462994,北京独角兽星空艺术馆Beijing Dujiaoshou Xingkong Art Museum,0,84.0,,,116.4183880931,39.9222257395,8,0.0,https://img1.qunarzz.com/piao/fusion/2105/34/b9e3ee217f223d02.jpg_r_480x360x95_79c89929.jpg
10070999,西六宫West Palaces,2,94.0,,2047.0,116.402229,39.926585,18,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/9dde38bcf861fd11f76373b6911072b6.jpg_r_480x360x95_e15c8c11.jpg
9680114,北京园博园Beijing Garden Expo Park,1,92.0,汇集国内外各类园林，历史文化氛围浓郁，花开四季不断。,2798.0,116.196833,39.882092,559,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20222/8c6bdbd4ba24f6ad1d4519168fb6d4aa.jpg_r_480x360x95_d5e98cfb.jpg
9474966,山顶教堂Hilltop Church,4,92.0,,5.0,117.281965,40.656816,82,0.0,https://img1.qunarzz.com/travel/d9/1702/54/bf5e3ff4a6676fb5.jpg_r_480x360x95_c680465a.jpg
7473896,百里山水画廊—乌龙峡谷Wulong Canyon,2,84.0,,52.0,116.465452,40.703776,30,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/3790cc0c1ff9f83308bb0422b1108dad.png_r_480x360x95_4eaf0555.png
7473257,顺义奥林匹克水上公园欢乐水世界,1,100.0,顺义奥林匹克水上公园是2008年北京奥运会赛艇、皮划艇、马拉松游泳以及残奥会赛艇项目比赛场馆，位于顺义区北小营镇潮白河畔，总面积约162.59公顷。,453.0,116.6993433104,40.1789684305,3,0.0,https://img1.qunarzz.com/piao/fusion/1508/4e/d9a6299e5ce8d4.jpg_r_480x360x95_055a26a7.jpg
5740170,菊儿胡同Ju'er Hutong,4,86.0,,807.0,116.4121458264,39.9455108643,70,0.0,https://img1.qunarzz.com/travel/d2/1509/e5/3e75f29af4c261.jpg_r_480x360x95_728459a3.jpg
708232,丫髻山Yaji Mountain,2,94.0,,4.0,116.975711347,40.2798983186,72,0.0,https://img1.qunarzz.com/travel/d8/1506/32/54b91fc2a2a41f.jpg_r_480x360x95_63c54493.jpg
35824506,齐物潭Qiwu Pond,0,98.0,,,116.1805511159,40.0676842242,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/4f7a81d3a0b594dd17a88323dee04b7c.jpg_r_480x360x95_6976208b.jpg
10021151,国子监街Guozijian Street,2,92.0,,2370.0,116.4186874199,39.9517555237,70,0.0,https://img1.qunarzz.com/travel/d3/1711/d4/20ffa5817f66e3b5.jpg_r_480x360x95_6241cadf.jpg
713138,琉璃厂古玩字画一条街Liulichang Guwan Zihua Yi Tiao Street,2,92.0,众多售卖古玩字画的老字号店铺聚集，是感受古典文化的好地方。,32.0,116.39146,39.901621,166,0.04,https://img1.qunarzz.com/travel/d7/1604/cf/1951df4b3ead64f7.jpg_r_480x360x95_710098c8.jpg
714268,卢沟桥Marco Polo Bridge,10,92.0,数一数桥上姿态各异的石狮子，中秋之夜来赏著名的“卢沟晓月”。,70.0,116.226298,39.855993,285,0.0,https://img1.qunarzz.com/travel/d2/1505/87/15147287e64e3.jpg_r_480x360x95_b89b8578.jpg
702415,砖塔胡同Beijing Zhuanta Lane,3,92.0,,777.0,116.373735,39.928131,21,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/30a97237f6cd55ac1d3b48d82a299a63.jpg_r_480x360x95_22b69d4f.jpg
714673,黑龙潭风景区Black Dragon Pond Scenic Area,4,90.0,欣赏峡谷、深潭、瀑布等自然风光，冬季看冰瀑奇观。,368.0,116.793737,40.569355,371,0.0,https://img1.qunarzz.com/travel/d4/1702/dc/4b0a3a400836e4b5.jpg_r_480x360x95_d7f9fe5e.jpg
7480238,八大胡同Eight Great Hutongs,2,86.0,,41.0,116.398954,39.898892,103,0.0,https://img1.qunarzz.com/travel/poi/1410/10/4349ce83dd8e50b6ffffffffc8d65eac.jpg_r_480x360x95_9498fb3d.jpg
5475402,十渡孤山寨Shidu Gushan Village,5,88.0,,799.0,115.6309576692,39.6377584211,344,0.0,https://img1.qunarzz.com/travel/poi/1501/60/2bce35cbc4453.jpg_r_480x360x95_31c3e10e.jpg
707071,中国古动物馆The Paleozoological Museum of China,1,90.0,,119.0,116.340639,39.943187,223,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/0b859d0089b77d7dfa2a9749539c673c.jpg_r_480x360x95_c0f20b3e.jpg
713059,京东大溶洞Jingdong Large Cave,1,82.0,溶洞四季所见所闻所感迥然不同，又各得佳妙。,2.0,117.260596,40.218624,133,0.0,https://img1.qunarzz.com/travel/poi/1507/6f/b98e09910c84c1.jpg_r_480x360x95_eaa5aca5.jpg
7473869,水关长城Shuiguan Great Wall,10,88.0,游客较少的一处长城景区，风光原始，还可以参观詹天佑故居。,38.0,116.044886,40.343181,306,0.0,https://img1.qunarzz.com/travel/d9/1512/24/e3adaae1baa365f7.jpg_r_480x360x95_4ba70bcd.jpg
7474132,遥桥古堡Yao Bridge Gubao,1,86.0,,6.0,117.3890629389,40.639831543,9,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/201910/744a58354b7d7272976284797e51d2cb.jpg_r_480x360x95_d4348745.jpg
702779,圣泉山观音寺,1,100.0,圣泉山观音寺始建于唐代，距今已有千年历史。但风云变幻，现在已找不到确切的文字记载。据民间传说，唐代著名女将樊梨花镇守幽州北境。一次与北国交兵，被困九龙山（那时圣泉山还叫九龙山）下，敌强我弱，命悬一线。情急之中，樊梨花合掌急呼，“观…,987.0,116.5864045968,40.2954141013,1,0.0,https://img1.qunarzz.com/travel/d5/1506/d6/dff03b33c7f246.jpg_r_480x360x95_aea448cc.jpg
