,Unnamed: 0,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名,属地
763,763,妈祖宫Mazu Palace,0,0.0,,,118.086615,24.458213,0,0.0,妈祖宫,MazuPalace,厦门
764,764,欣奇儿童乐园,0,0.0,,,118.055,24.4976,0,0.0,欣奇儿童乐园,,厦门
765,765,地藏殿,0,0.0,,,118.075,24.4487,0,0.0,地藏殿,,厦门
766,766,乐羊羊儿童天地,0,0.0,,,118.039,24.4852,0,0.0,乐羊羊儿童天地,,厦门
767,767,亭仔庵Tingzai Nunnery,0,0.0,,,118.041,24.4565,0,0.0,亭仔庵,TingzaiNunnery,厦门
768,768,奇乐儿(厦门瑞景店),0,0.0,,,118.168,24.4807,0,0.0,奇乐儿厦门瑞景店,,厦门
769,769,洪氏祖陵Ancestral Mausoleum of Family Hong,0,0.0,,,118.163,24.486,0,0.0,洪氏祖陵,AncestralMausoleumofFamilyHong,厦门
770,770,犁园Liyuan Scenic Area,0,0.0,,,118.114,24.4744,0,0.0,犁园,LiyuanScenicArea,厦门
771,771,跳公园Tiao Park,0,0.0,,,118.121,24.4751,0,0.0,跳公园,TiaoPark,厦门
772,772,洪坑社万应宫Hongkengshe Wanying Palace,0,0.0,,,118.032,24.4931,0,0.0,洪坑社万应宫,HongkengsheWanyingPalace,厦门
773,773,老虎城三楼新食尚文化美食城广场Laohucheng San Lou Xinshishang Wenhua Meishicheng Square,0,100.0,,,118.087,24.4594,0,0.0,老虎城三楼新食尚文化美食城广场,LaohuchengSanLouXinshishangWenhuaMeishichengSquare,厦门
774,774,三和宫记摩崖石刻Epigraphy on the Restoration of the Sanhe Taoist Temple,0,94.0,,,118.073752,24.455108,6,0.0,三和宫记摩崖石刻,EpigraphyontheRestorationoftheSanheTaoistTemple,厦门
775,775,厦门归侨史迹馆GuiQiao ShiJiGuan,0,0.0,,,118.1535430362,24.7662863006,0,0.0,厦门归侨史迹馆,GuiQiaoShiJiGuan,厦门
776,776,厦门王将文化艺术展览馆WangJiang WenHua YiShu ZhanLanGuan,0,0.0,,,118.042765468,24.5038121311,0,0.0,厦门王将文化艺术展览馆,WangJiangWenHuaYiShuZhanLanGuan,厦门
777,777,厦门市建设成就展示厅XiaMenShi JianShe ChengJiu ZhanShiTing,0,0.0,,,118.0903733548,24.4683643806,0,0.0,厦门市建设成就展示厅,XiaMenShiJianSheChengJiuZhanShiTing,厦门
778,778,海沧区24小时自助图书馆Haicangqu 24 Xiaoshi Zizhu Library,0,0.0,,,118.0067924191,24.5239049188,0,0.0,海沧区小时自助图书馆,HaicangquXiaoshiZizhuLibrary,厦门
779,779,五通灯塔足球训练场,0,0.0,,,118.19742175,24.5257592499,0,0.0,五通灯塔足球训练场,,厦门
780,780,蔡天安画廊,0,0.0,,,118.092606347,24.4467122463,0,0.0,蔡天安画廊,,厦门
781,781,厦门文化婚俗展览馆Xiamen Wenhua Hunsu Exhibition hall (feiwenhuayichan),0,0.0,,,118.0992985398,24.4666863178,0,0.0,厦门文化婚俗展览馆,XiamenWenhuaHunsuExhibitionhallfeiwenhuayichan,厦门
782,782,钟山剧场,0,0.0,,,118.0353135004,24.4949827011,0,0.0,钟山剧场,,厦门
783,783,华荟极地美术,0,0.0,,,118.1288102363,24.4435902444,0,0.0,华荟极地美术,,厦门
784,784,环亚室内设计公司,0,0.0,,,118.0868835032,24.4827563953,0,0.0,环亚室内设计公司,,厦门
785,785,东方红画艺,0,0.0,,,118.0415056184,24.5031680119,0,0.0,东方红画艺,,厦门
786,786,街区24小时自助图书馆,0,0.0,,,118.202019304,24.4990978383,0,0.0,街区小时自助图书馆,,厦门
787,787,厦门图书馆(市政务服务中心分馆)Xiamen Library (shizhengwufuwuzhongxinfenguan),0,0.0,,,118.1661392099,24.5202720377,0,0.0,厦门图书馆市政务服务中心分馆,XiamenLibraryshizhengwufuwuzhongxinfenguan,厦门
788,788,坂上蓝球场,0,0.0,,,118.152749168,24.5283374993,0,0.0,坂上蓝球场,,厦门
789,789,东山蓝球场,0,0.0,,,118.118085282,24.6136854122,0,0.0,东山蓝球场,,厦门
790,790,童画少儿美术馆,0,0.0,,,118.0505438039,24.5713271078,0,0.0,童画少儿美术馆,,厦门
791,791,多福居船木艺术馆,0,0.0,,,118.1597970425,24.4513410404,0,0.0,多福居船木艺术馆,,厦门
792,792,随安古美术馆Sui'angu Art Gallery,0,92.0,,,118.1037286145,24.4855106671,5,0.0,随安古美术馆,SuianguArtGallery,厦门
793,793,厦门市园建园林有限公司,0,0.0,,,118.1677835683,24.5352420516,0,0.0,厦门市园建园林有限公司,,厦门
794,794,集美区24小时自助图书馆(霞梧路)Jimeiqu 24 Xiaoshi Zizhu Library (xiawulu),0,0.0,,,118.1116540024,24.6000944314,0,0.0,集美区小时自助图书馆霞梧路,JimeiquXiaoshiZizhuLibraryxiawulu,厦门
795,795,纺织社区书院,0,0.0,,,118.0541788823,24.5730920741,0,0.0,纺织社区书院,,厦门
796,796,思明区24小时自助图书馆,0,0.0,,,118.0785245522,24.4522406328,0,0.0,思明区小时自助图书馆,,厦门
797,797,集美区24小时自助图书馆,0,0.0,,,118.034860334,24.6508849229,0,0.0,集美区小时自助图书馆,,厦门
798,798,明德英文图书馆,0,0.0,,,118.114398393,24.4750814992,0,0.0,明德英文图书馆,,厦门
799,799,集美区24小时自助图书馆(九天湖路)Jimeiqu 24 Xiaoshi Zizhu Library (jiutianhulu),0,0.0,,,118.0546293305,24.6002408211,0,0.0,集美区小时自助图书馆九天湖路,JimeiquXiaoshiZizhuLibraryjiutianhulu,厦门
800,800,湖里区24小时自助图书馆,0,0.0,,,118.1351680253,24.5060261575,0,0.0,湖里区小时自助图书馆,,厦门
801,801,下坂戏剧场,0,0.0,,,118.2556522996,24.6525081525,0,0.0,下坂戏剧场,,厦门
802,802,圣格尔画廊,0,0.0,,,118.0315151685,24.4922657393,0,0.0,圣格尔画廊,,厦门
803,803,阿兰诺画廊,0,0.0,,,118.0316898956,24.4942697623,0,0.0,阿兰诺画廊,,厦门
804,804,添彩画廊,0,0.0,,,118.1115734233,24.5730696261,0,0.0,添彩画廊,,厦门
805,805,思明区24小时自助图书馆,0,0.0,,,118.0944260926,24.4598773082,0,0.0,思明区小时自助图书馆,,厦门
806,806,少儿图书馆前埔北区分馆Qianpu North Branch of Children's Library,0,0.0,,,118.1791767134,24.4801345874,0,0.0,少儿图书馆前埔北区分馆,QianpuNorthBranchofChildrensLibrary,厦门
807,807,湖里区24小时自助图书馆Huli 24-hour Self-service Library,0,80.0,,,118.1566993803,24.499653098,0,0.0,湖里区小时自助图书馆,HulihourSelfserviceLibrary,厦门
808,808,无界限青少年剧场(思明剧场),0,0.0,,,118.0947909774,24.4650141027,0,0.0,无界限青少年剧场思明剧场,,厦门
809,809,印象五号·石文化艺术馆,0,0.0,,,118.180260414,24.5295188785,0,0.0,印象五号石文化艺术馆,,厦门
810,810,径美画廊,0,0.0,,,118.0389735295,24.5033068397,0,0.0,径美画廊,,厦门
811,811,臻品艺术馆Zhenpin Art Museum,0,0.0,,,118.1327006958,24.5119976395,0,0.0,臻品艺术馆,ZhenpinArtMuseum,厦门
812,812,祥风画廊,0,0.0,,,118.040378519,24.5037237036,0,0.0,祥风画廊,,厦门
813,813,支点画廊,0,0.0,,,118.0406247478,24.5038903023,0,0.0,支点画廊,,厦门
814,814,彩艺空间画廊,0,0.0,,,118.0315339312,24.4922572869,0,0.0,彩艺空间画廊,,厦门
815,815,湖里区24小时自助图书馆Huliqu 24 Xiaoshi Zizhu Library,0,0.0,,,118.1681089292,24.5361944994,0,0.0,湖里区小时自助图书馆,HuliquXiaoshiZizhuLibrary,厦门
816,816,哲福画廊,0,0.0,,,118.0383173102,24.5023842334,0,0.0,哲福画廊,,厦门
817,817,吉萃画廊,0,0.0,,,118.1318459319,24.5119968338,0,0.0,吉萃画廊,,厦门
818,818,永良奇石馆,0,0.0,,,118.0938773129,24.4993211791,0,0.0,永良奇石馆,,厦门
819,819,客家缘球场(小炒店),0,0.0,,,118.195133592,24.4903667539,0,0.0,客家缘球场小炒店,,厦门
820,820,木子李画廊,0,0.0,,,118.0395447209,24.5031254177,0,0.0,木子李画廊,,厦门
821,821,曾美莲画廊,0,0.0,,,118.0303582134,24.4916554058,0,0.0,曾美莲画廊,,厦门
822,822,浙西画廊,0,0.0,,,118.0309720973,24.4918214008,0,0.0,浙西画廊,,厦门
823,823,高远艺术馆,0,0.0,,,118.1332921398,24.5114181493,0,0.0,高远艺术馆,,厦门
824,824,壹笔画廊,0,0.0,,,118.1329722859,24.5119943269,0,0.0,壹笔画廊,,厦门
825,825,中国思健蜂主题健康科技馆Sijian Bee Theme Health Science and Technology Museum of China,0,0.0,,,117.9629570466,24.5274441842,0,0.0,中国思健蜂主题健康科技馆,SijianBeeThemeHealthScienceandTechnologyMuseumofChina,厦门
826,826,扎克仪器技术有限公司,0,0.0,,,118.1498693519,24.5343874145,0,0.0,扎克仪器技术有限公司,,厦门
827,827,渊轩画廊,0,0.0,,,118.0397467296,24.5031192474,0,0.0,渊轩画廊,,厦门
828,828,千江月画廊,0,0.0,,,118.0305527538,24.4918929546,0,0.0,千江月画廊,,厦门
829,829,柒宝斋,0,0.0,,,118.1766141774,24.5414729972,0,0.0,柒宝斋,,厦门
830,830,豪凯鑫画廊,0,0.0,,,118.1363080047,24.5103558874,0,0.0,豪凯鑫画廊,,厦门
831,831,奕金画廊,0,0.0,,,118.0385340114,24.5023292056,0,0.0,奕金画廊,,厦门
832,832,泉舜艺术馆,0,0.0,,,118.0592789926,24.4958933713,0,0.0,泉舜艺术馆,,厦门
833,833,厦门灵玲动物王国Xiamen Lingling Animal Kingdom,0,90.0,,,118.054744,24.595537,12,0.0,厦门灵玲动物王国,XiamenLinglingAnimalKingdom,厦门
834,834,优尔美画廊,0,0.0,,,118.0322682049,24.4938149944,0,0.0,优尔美画廊,,厦门
835,835,博古性文化馆Bogu Sex Culture Museum,0,0.0,,,118.1331555274,24.4321449189,0,0.0,博古性文化馆,BoguSexCultureMuseum,厦门
836,836,蒋伯伯,0,0.0,,,118.14315034,24.5256338425,0,0.0,蒋伯伯,,厦门
837,837,马士基,0,0.0,,,118.025744469,24.5828664723,0,0.0,马士基,,厦门
838,838,上街上饮,0,0.0,,,118.122935129,24.4766662334,0,0.0,上街上饮,,厦门
839,839,球场会馆餐厅,0,0.0,,,118.056164642,24.5342458955,0,0.0,球场会馆餐厅,,厦门
840,840,爱家生活馆,0,0.0,,,118.133481343,24.5067243022,0,0.0,爱家生活馆,,厦门
841,841,厦门图书馆(五通分馆)Xiamen Library (wutongfenguan),0,0.0,,,118.1930020394,24.5206990323,0,0.0,厦门图书馆五通分馆,XiamenLibrarywutongfenguan,厦门
842,842,来厦员工图书馆,0,0.0,,,118.119303167,24.5222675589,0,0.0,来厦员工图书馆,,厦门
843,843,厦门图书馆(灌口分馆)Xiamen Library (guankoufenguan),0,0.0,,,117.9994101766,24.6079249339,0,0.0,厦门图书馆灌口分馆,XiamenLibraryguankoufenguan,厦门
844,844,少儿英语培训-原版美国教材,0,0.0,,,118.11400637,24.5906627578,0,0.0,少儿英语培训原版美国教材,,厦门
845,845,伯雅书画展览馆,0,0.0,,,118.0935735329,24.4635738887,0,0.0,伯雅书画展览馆,,厦门
846,846,番子澳,0,0.0,,,118.116548744,24.4740265073,0,0.0,番子澳,,厦门
847,847,Up-gameUp-game,0,0.0,,,118.126866869,24.4848973482,0,0.0,,UpgameUpgame,厦门
848,848,程强开心游乐园,0,0.0,,,118.1296416941,24.5027589901,0,0.0,程强开心游乐园,,厦门
849,849,变形金刚30周年展,0,0.0,,,118.0905882898,24.4606158509,0,0.0,变形金刚周年展,,厦门
850,850,伴学童儿童淘气乐园,0,0.0,,,118.12822118,24.484836338,0,0.0,伴学童儿童淘气乐园,,厦门
851,851,奇幻_不思议3D奇幻艺术画展,0,0.0,,,118.0862267544,24.4614773126,0,0.0,奇幻不思议奇幻艺术画展,D,厦门
852,852,陈嘉庚纪念胜地景区,0,0.0,,,118.0680206783,24.5793998455,0,0.0,陈嘉庚纪念胜地景区,,厦门
853,853,丹心卓艺画苑,0,0.0,,,118.031465671,24.4922288287,0,0.0,丹心卓艺画苑,,厦门
854,854,瀚画廊,0,0.0,,,118.0908488091,24.46668626,0,0.0,瀚画廊,,厦门
855,855,涂途画苑,0,0.0,,,118.1465718049,24.5013095489,0,0.0,涂途画苑,,厦门
856,856,染,0,0.0,,,118.1245878422,24.4826811668,0,0.0,染,,厦门
857,857,上上品家居艺术馆,0,0.0,,,118.1395778869,24.5044215632,0,0.0,上上品家居艺术馆,,厦门
858,858,罗宾森3d画展,0,92.0,,,118.1190128142,24.4747712505,9,0.0,罗宾森画展,d,厦门
859,859,弘慈书画苑,0,0.0,,,118.0944291243,24.4665160459,0,0.0,弘慈书画苑,,厦门
860,860,四合书画苑,0,0.0,,,118.10984303,24.5321055273,0,0.0,四合书画苑,,厦门
861,861,军事博物馆Junshi Museum,0,0.0,,,118.0800583828,24.448379887,0,0.0,军事博物馆,JunshiMuseum,厦门
862,862,纯真博物馆Chunzhen Museum,0,0.0,,,118.0942804726,24.4656718663,0,0.0,纯真博物馆,ChunzhenMuseum,厦门
863,863,华美家具艺术馆,0,0.0,,,118.1377724452,24.4966568047,0,0.0,华美家具艺术馆,,厦门
864,864,波比足球俱乐部,0,0.0,,,118.127708004,24.4417301756,0,0.0,波比足球俱乐部,,厦门
865,865,蜂道文化馆,0,0.0,,,118.1453901896,24.7327917695,0,0.0,蜂道文化馆,,厦门
866,866,上古博物馆Shanggu Museum,0,0.0,,,118.1361010003,24.4940592643,0,0.0,上古博物馆,ShangguMuseum,厦门
867,867,蜂道文化馆,0,0.0,,,118.0825564275,24.4723935158,0,0.0,蜂道文化馆,,厦门
868,868,sugar社交油画,0,0.0,,,118.113777501,24.473257406,0,0.0,社交油画,sugar,厦门
869,869,圣达辉画廊,0,0.0,,,118.2510012249,24.6063066094,0,0.0,圣达辉画廊,,厦门
870,870,忆宝斋陈设艺术馆,0,0.0,,,118.1170953727,24.489029699,0,0.0,忆宝斋陈设艺术馆,,厦门
871,871,天鹅湖文化艺术馆,0,0.0,,,118.1042264942,24.5776573251,0,0.0,天鹅湖文化艺术馆,,厦门
872,872,汇友户外·穿越万石植物园Huiyouhuwai·chuanyuewanshi Botanical Garden,0,96.0,,,118.1204814776,24.4776164228,11,0.0,汇友户外穿越万石植物园,HuiyouhuwaichuanyuewanshiBotanicalGarden,厦门
873,873,立林画廊,0,0.0,,,118.0463642619,24.5628248941,0,0.0,立林画廊,,厦门
874,874,宝树轩书画院,0,0.0,,,118.1130150807,24.4731880341,0,0.0,宝树轩书画院,,厦门
875,875,中沧艺博艺术馆,0,0.0,,,118.0310747985,24.4953747302,0,0.0,中沧艺博艺术馆,,厦门
876,876,大洋美术馆,0,0.0,,,118.1296592426,24.4835138546,0,0.0,大洋美术馆,,厦门
877,877,海沧油画城Haicang Oil Painting Town,0,0.0,,,118.0396703397,24.5031141696,0,0.0,海沧油画城,HaicangOilPaintingTown,厦门
878,878,领军之韵红木艺术馆,0,0.0,,,118.0947031277,24.4603186474,0,0.0,领军之韵红木艺术馆,,厦门
879,879,阿特斯文化艺术馆金尚馆,0,0.0,,,118.1499999944,24.4869494038,0,0.0,阿特斯文化艺术馆金尚馆,,厦门
880,880,厦港街道鸿山社区图书阅览室,0,0.0,,,118.089949888,24.4517952392,0,0.0,厦港街道鸿山社区图书阅览室,,厦门
881,881,沧海油画村Canghai Oil Painting Village,0,0.0,,,118.0293908378,24.4907618394,0,0.0,沧海油画村,CanghaiOilPaintingVillage,厦门
882,882,闽台书画院,0,0.0,,,118.0944407155,24.4632826502,0,0.0,闽台书画院,,厦门
883,883,台湾画院(厦门分院),0,0.0,,,118.1765737008,24.5414980946,0,0.0,台湾画院厦门分院,,厦门
884,884,翔兴怡游乐,0,0.0,,,118.258620475,24.6708223898,0,0.0,翔兴怡游乐,,厦门
885,885,吾得馨画行,0,0.0,,,118.1460470784,24.7325551699,0,0.0,吾得馨画行,,厦门
886,886,厦门图书馆(同安工业集中区分馆)Xiamen Library Tong'an Industrial Concentration District Branch,0,0.0,,,118.1227232537,24.6936155801,0,0.0,厦门图书馆同安工业集中区分馆,XiamenLibraryTonganIndustrialConcentrationDistrictBranch,厦门
887,887,东孚城市规划展示馆Dongfu Urban Planning Exhibition Hall,0,90.0,,,117.9490224445,24.5696428195,0,0.0,东孚城市规划展示馆,DongfuUrbanPlanningExhibitionHall,厦门
888,888,阳光乐园,0,0.0,,,118.166262976,24.4812569288,0,0.0,阳光乐园,,厦门
889,889,笔架山Bijiashan Mountain,0,0.0,,,118.0719353556,24.4537920054,0,0.0,笔架山,BijiashanMountain,厦门
890,890,两岸金融中心展馆Exhibition Hall of Cross-Strait Financial Center,0,0.0,,,118.2003381397,24.4988080908,0,0.0,两岸金融中心展馆,ExhibitionHallofCrossStraitFinancialCenter,厦门
891,891,艺峰书画院,0,0.0,,,118.0364178023,24.4915341733,0,0.0,艺峰书画院,,厦门
892,892,非物质文化遗产馆Intangible Cultural Heritage Museum,0,0.0,,,118.1283811324,24.4901991366,0,0.0,非物质文化遗产馆,IntangibleCulturalHeritageMuseum,厦门
893,893,少年先锋队队歌广场Shaonian Xianfengdui Dui Ge Square,0,0.0,,,118.2057183176,24.4962933644,0,0.0,少年先锋队队歌广场,ShaonianXianfengduiDuiGeSquare,厦门
894,894,水源宫Shuiyuan Temple,0,86.0,,,118.1659443345,24.5141194707,1,0.0,水源宫,ShuiyuanTemple,厦门
895,895,凤山庵,0,0.0,,,118.09399104,24.5043862836,0,0.0,凤山庵,,厦门
896,896,福源宫Fuyuan Palace,0,0.0,,,118.107192301,24.5202643168,0,0.0,福源宫,FuyuanPalace,厦门
897,897,仙岳山-土地公庙Xianyueshan Tudigong,0,92.0,,,118.117842,24.506557,9,0.0,仙岳山土地公庙,XianyueshanTudigong,厦门
898,898,基督教寨上堂Christian Zhaishang Church,0,100.0,,,118.109738,24.530127,4,0.0,基督教寨上堂,ChristianZhaishangChurch,厦门
899,899,高林公园Gaolin Park,0,88.0,,,118.1960469808,24.5123930463,5,0.0,高林公园,GaolinPark,厦门
900,900,凤凰园International Trade Phoenix Park,0,90.0,,,118.1007080463,24.4635881372,3,0.0,凤凰园,InternationalTradePhoenixPark,厦门
901,901,五一文化广场Wuyi Culture Square,0,92.0,,,118.1177650454,24.4967107392,15,0.0,五一文化广场,WuyiCultureSquare,厦门
902,902,女神广场Great Goddess Square,0,94.0,,,118.100341,24.479677,25,0.0,女神广场,GreatGoddessSquare,厦门
903,903,馨园,0,86.0,,,118.1337341259,24.5050861825,3,0.0,馨园,,厦门
904,904,演武池遗址Yanwuchi Relic Site,0,88.0,,,118.098886,24.443943,5,0.0,演武池遗址,YanwuchiRelicSite,厦门
905,905,鹭岛名山Ludaoming Mountain,0,90.0,,,118.101743,24.446503,0,0.0,鹭岛名山,LudaomingMountain,厦门
906,906,演武公园Yanwu Park,0,94.0,,,118.099302,24.443681,19,0.0,演武公园,YanwuPark,厦门
907,907,帆礁宫Fanjiaogong,0,0.0,,,118.0751207359,24.4718692421,0,0.0,帆礁宫,Fanjiaogong,厦门
908,908,鹭江社区公园Lujiang Community Park,0,94.0,,,118.08435688,24.4709272512,16,0.0,鹭江社区公园,LujiangCommunityPark,厦门
909,909,陈化成墓Chenhuacheng Tomb,0,80.0,,,118.1173731536,24.4719506151,3,0.0,陈化成墓,ChenhuachengTomb,厦门
910,910,庆福寺Qingfusi,0,90.0,,,118.093962,24.450436,4,0.0,庆福寺,Qingfusi,厦门
911,911,嘉禾园Jiahe Garden,0,88.0,,,118.10577,24.478402,26,0.0,嘉禾园,JiaheGarden,厦门
912,912,清真寺Mosque,0,80.0,,,118.093895,24.462834,2,0.0,清真寺,Mosque,厦门
913,913,朝天宫Chaotian Palace,0,100.0,,,118.090931,24.465361,1,0.0,朝天宫,ChaotianPalace,厦门
914,914,厦门雪峰寺Xiamen Xuefeng Temple,0,86.0,,,118.115052,24.499772,3,0.0,厦门雪峰寺,XiamenXuefengTemple,厦门
915,915,顺济宫Shunji Palace,0,0.0,,,118.2036176041,24.4872507604,0,0.0,顺济宫,ShunjiPalace,厦门
916,916,鸽子广场Gezi Square,0,94.0,,,118.1008610019,24.4808368634,17,0.0,鸽子广场,GeziSquare,厦门
917,917,劳动公园Laodong Park,0,86.0,,,118.252813,24.625274,9,0.0,劳动公园,LaodongPark,厦门
918,918,城隍庙Town God's Temple,0,96.0,,,118.254192,24.673012,8,0.0,城隍庙,TownGodsTemple,厦门
919,919,慈济圣宫Ciji Shenggong （South Gate）,0,0.0,,,118.3438552208,24.5481749946,0,0.0,慈济圣宫,CijiShenggongSouthGate,厦门
920,920,池王宫Chiwanggong,0,98.0,,,118.257386,24.667435,8,0.0,池王宫,Chiwanggong,厦门
921,921,拱莲古寺Gonglian Naos （South Gate）,0,0.0,,,118.186344,24.723763,0,0.0,拱莲古寺,GonglianNaosSouthGate,厦门
922,922,芦山堂,0,96.0,,,118.156735,24.739002,5,0.0,芦山堂,,厦门
923,923,东山古庙Dongshan Ancient Temple,0,100.0,,,118.1583963032,24.7493941834,5,0.0,东山古庙,DongshanAncientTemple,厦门
924,924,同安古城墙Tong'an Ancient City Wall,0,94.0,,,118.164598,24.737923,4,0.0,同安古城墙,TonganAncientCityWall,厦门
925,925,葫芦山烈士陵园Hulushan Martyrs’ Cemetery,0,76.0,,,118.157425,24.741376,2,0.0,葫芦山烈士陵园,HulushanMartyrsCemetery,厦门
926,926,西山岩寺Xishanyan Temple,0,0.0,,,118.101787,24.717386,0,0.0,西山岩寺,XishanyanTemple,厦门
927,927,东岳行宫Dongyue Palace,0,96.0,,,118.172738,24.730403,1,0.0,东岳行宫,DongyuePalace,厦门
928,928,宅内古榕公园Zhainei Ancient Banian Park,0,86.0,,,118.09631872,24.6066923542,3,0.0,宅内古榕公园,ZhaineiAncientBanianPark,厦门
929,929,月美池公园Yuemeichi Park,0,84.0,,,118.056215,24.560222,5,0.0,月美池公园,YuemeichiPark,厦门
930,930,大明寺Daming Temple （East Gate）,0,80.0,,,118.0270640996,24.5664773336,0,0.0,大明寺,DamingTempleEastGate,厦门
931,931,城隍庙Town God's Temple,0,0.0,,,118.0503967072,24.6356642626,0,0.0,城隍庙,TownGodsTemple,厦门
932,932,铁炉宫Tielugong,0,100.0,,,118.0321975329,24.6411010002,1,0.0,铁炉宫,Tielugong,厦门
933,933,复兴宫,0,0.0,,,118.0498257971,24.6092329606,0,0.0,复兴宫,,厦门
934,934,古榕公园Gurong Park,0,92.0,,,118.115479,24.610165,5,0.0,古榕公园,GurongPark,厦门
935,935,金嶝回归寺Jindenghuigui Temple,0,80.0,,,118.3502498524,24.5624057828,1,0.0,金嶝回归寺,JindenghuiguiTemple,厦门
936,936,"仙岳山福德正神庙Earth God Temple, Xianyue Mountain",0,100.0,,,118.1079232312,24.5022922781,13,0.0,仙岳山福德正神庙,EarthGodTempleXianyueMountain,厦门
937,937,崇仙宫Chongxian Palace,0,96.0,,,118.1387774866,24.4927231927,2,0.0,崇仙宫,ChongxianPalace,厦门
938,938,宝海堂Baohai Hall,0,0.0,,,118.1487076013,24.4339201023,0,0.0,宝海堂,BaohaiHall,厦门
939,939,第一码头Xiamen First Pier,0,90.0,,,118.077979,24.466364,39,0.0,第一码头,XiamenFirstPier,厦门
940,940,擁湖宫Yonghu Palace,0,94.0,,,118.131943,24.431215,11,0.0,擁湖宫,YonghuPalace,厦门
941,941,福海宫Fuhaigong,0,96.0,,,118.130712,24.431486,26,0.0,福海宫,Fuhaigong,厦门
942,942,蔡复一故居Caifuyi Former Residence,0,86.0,,,118.1630329214,24.7401624475,2,0.0,蔡复一故居,CaifuyiFormerResidence,厦门
943,943,天竺岩寺Tianzhuyan Temple,0,96.0,,,118.116283,24.505333,4,0.0,天竺岩寺,TianzhuyanTemple,厦门
944,944,双溪公园Shuangxi Park,0,98.0,,,118.1594334819,24.7332445705,9,0.0,双溪公园,ShuangxiPark,厦门
945,945,牛头山Niutou Mountain,0,96.0,,,118.088546,24.499002,8,0.0,牛头山,NiutouMountain,厦门
946,946,芸溪居住公园Yunxijuzhu Park,0,100.0,,,118.1412102391,24.7347473899,2,0.0,芸溪居住公园,YunxijuzhuPark,厦门
947,947,同安蝴蝶谷Butterfly Valley,0,0.0,,,118.082631,24.843412,0,0.0,同安蝴蝶谷,ButterflyValley,厦门
948,948,筼筜内湖YundangLake,0,90.0,,,118.107376,24.486211,27,0.0,筼筜内湖,YundangLake,厦门
949,949,薛岭山公园Xueling Mountain,0,94.0,,,118.1524394585,24.5112616217,18,0.0,薛岭山公园,XuelingMountain,厦门
950,950,仙洞山Xiandong Mountain,0,94.0,,,118.121576,24.506581,5,0.0,仙洞山,XiandongMountain,厦门
951,951,乌营寨山Wuyingzhai Mountain,0,0.0,,,118.3195833122,24.7021618013,0,0.0,乌营寨山,WuyingzhaiMountain,厦门
952,952,太清宫Taiqing Palace,0,98.0,,,118.138694,24.430827,13,0.0,太清宫,TaiqingPalace,厦门
953,953,松柏山Songbai Mountain,0,98.0,,,118.1269965541,24.5089856018,5,0.0,松柏山,SongbaiMountain,厦门
954,954,上李山Shangli Mountain,0,94.0,,,118.136274,24.444628,1,0.0,上李山,ShangliMountain,厦门
955,955,三秀山Sanxiu Mountain,0,0.0,,,118.1965458098,24.8147351684,0,0.0,三秀山,SanxiuMountain,厦门
956,956,芹山Qin Mountain,0,0.0,,,118.2097697439,24.8876276653,0,0.0,芹山,QinMountain,厦门
957,957,南堤公园Nandi Park,0,94.0,,,118.1045463002,24.569556638,7,0.0,南堤公园,NandiPark,厦门
958,958,磨心山Moxin Mountain,0,88.0,,,118.168457,24.473253,9,0.0,磨心山,MoxinMountain,厦门
959,959,妙清寺Miaoqing Temple,0,100.0,,,118.0902873121,24.4630539824,2,0.0,妙清寺,MiaoqingTemple,厦门
960,960,基督教Xiamen New District Gospel Church,0,94.0,,,118.1523416742,24.5174663268,6,0.0,基督教,XiamenNewDistrictGospelChurch,厦门
961,961,后厝山Houcuo Mountain,0,98.0,,,118.104231975,24.4449629872,14,0.0,后厝山,HoucuoMountain,厦门
962,962,鬼仔坑水库Guizikeng Reservoir,0,0.0,,,118.151988649,24.4499979535,0,0.0,鬼仔坑水库,GuizikengReservoir,厦门
963,963,归来园Homecoming Garden,0,96.0,,,118.108511,24.572064,11,0.0,归来园,HomecomingGarden,厦门
964,964,厦门东坪山旅游度假区Xiamendongping Mountain,0,86.0,,,118.143787,24.45172,4,0.0,厦门东坪山旅游度假区,XiamendongpingMountain,厦门
965,965,东芳山Dongfang Mountain,0,96.0,,,118.155784921,24.486535231,13,0.0,东芳山,DongfangMountain,厦门
966,966,大溪山Daxi Mountain,0,0.0,,,118.019064265,24.7051522174,0,0.0,大溪山,DaxiMountain,厦门
967,967,锄山Chu Mountain,0,100.0,,,118.283328804,24.6715282138,1,0.0,锄山,ChuMountain,厦门
968,968,厦门市第二中学鼓浪屿校区,0,96.0,,,118.0741051255,24.4528236389,27,0.0,厦门市第二中学鼓浪屿校区,,厦门
969,969,厦大一条街Shadayitiao Street,0,94.0,,,118.1008585787,24.4464588165,39,0.0,厦大一条街,ShadayitiaoStreet,厦门
